date,Austria,Burundi,Belgium,Burkina Faso,Bahamas,Bolivia,Brazil,Barbados,Botswana,Canada,Switzerland,Chile,Cote d'Ivoire,Cameroon,Colombia,Costa Rica,Cyprus,Germany,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Spain,Ethiopia,Finland,Fiji,France,United Kingdom,Ghana,"Gambia, The",Greece,Grenada,Guatemala,Honduras,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kenya,St. Kitts and Nevis,"Korea, Rep.",St. Lucia,Sri Lanka,Luxembourg,Morocco,Madagascar,Mexico,Malta,Myanmar,Mauritius,Malawi,Malaysia,Niger,Nigeria,Netherlands,Norway,Nepal,Pakistan,Panama,Peru,Philippines,Portugal,Paraguay,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,El Salvador,Suriname,Slovenia,Sweden,Eswatini,Seychelles,Thailand,Trinidad and Tobago,Turkey,"Taiwan, China",Uruguay,United States,Samoa,South Africa,Europe,Africa,North America,South America,Asia & Oceania,Global Factor
1980-02-01,0.8729433966129907,-1.0050335853501124,0.7530345721596277,-0.4359679929822224,0.8244069775084295,0.3744497767279142,4.513791546776957,-0.2032521024919908,3.546852173192816,1.189078589152226,0.1879031610376724,1.8092758718212256,1.058459840662973,1.6185086052873388,0.9478699900636656,0.4796172263493714,0.7552905995986681,1.2320465428834917,3.376417960320799,1.0236813449135074,-1.0987467558074893,1.2551560582000798,0.4535155162159743,5.781957088882339,0.8895984535282064,-0.0877834730842241,1.4730394813914138,1.3895545490461458,1.056003203378575,1.416720229679047,1.2125332895958074,0.4087895319689005,0.0,2.6252533087400387,0.2296212260351149,1.5686596167699074,1.7679708434124477,-0.1399555875417402,1.4365579780000417,-0.5851474873273643,0.0,3.077167892150362,4.811808970405496,1.7044311675175727,2.272387398779305,2.955880223583085,0.8498601219563362,1.8864615203792567,1.6464503628167204,4.244219905112434,1.9112442366020057,4.976499814365853,0.8181255528912246,1.036278704050897,0.8720985500622225,2.285434833512312,0.9963549711256904,-2.421877697651642,3.759425575488384,1.2848142488626202,0.2277905313007089,0.840845794943057,0.7299302486846959,1.0126658137725286,1.8416726786231408,-0.0566411790845045,1.0998869092972985,5.18804360034002,3.86558169828195,1.069528910915163,1.842445157942585,2.3034180595956855,16.244988501899638,0.2874155129870104,3.188835336682594,1.6597891409038112,0.907971570868793,1.549084332865669,2.9749984491916237,4.434811075159306,1.5100602472530866,-0.1153402671122627,1.6836906374501748,2.882449117240649,-0.5228010740101485,12.478069100621436,1.973446329356321,4.302899958165085,1.403974454120993,3.9755377218773535,0.9852370314509028,0.992070713658144,1.3026184289894882,2.1070856882527966,1.8354975959779083,3.843789737535897,2.0176606526381757
1980-03-01,0.3374360053662872,0.2018164156237567,0.1828257736347982,2.4546073900630905,0.9261847733107232,1.6462623090097497,5.862830913382311,1.7146158834968617,0.5265941605286928,0.7067190401485846,0.2811760000052565,2.8997212748285595,3.291057571750678,-0.3893447541316153,1.8692160851774664,3.756310157564832,0.898882456850103,0.4073249936157097,0.9253205480482584,1.390670842053332,-1.0574059194367549,-0.2152853361103712,3.0242635877141932,1.6713480973742811,0.5368147674368995,7.253849091140596,0.9701080851404864,0.6419095851576628,1.1488443479566346,1.3573142432351304,7.194183064430826,-0.3575993593636362,3.132250634489342,3.265921484265899,-0.4597709260151905,0.6979477723797256,3.3372900139420514,0.9756338336772918,0.3164658572534895,1.1088542792429656,0.0,2.9852982212974775,4.980293827336579,1.0434665798961795,0.7965147368166836,-0.9179639899178138,0.5626055544784236,3.3752579919095527,3.3642316426008456,3.652871786385159,2.246295726092429,5.681647504043275,0.4157668792342583,1.171316465880068,0.2409059223406839,2.036428640220711,1.1173300604735648,0.1395158211533687,1.4008849785817734,4.371143309041637,0.1705030251093919,0.4773278755649368,-0.4686288196298016,0.8777285042640415,1.4493007302566865,0.8462673918734342,1.3110574442968037,1.329413965325621,3.3628899880319807,1.583146522427925,1.267649681369987,0.082270674872209,0.8733679968753627,-0.3285423899805018,-0.2528446353359026,1.0914160180677257,1.8722565611554165,3.4413803031542844,0.0849256951253707,2.9248548297617916,0.5051599980464783,0.747344668398342,0.5258557253509988,1.5813323672834834,0.1164144479550266,3.7025699588795646,0.5438490630938375,1.9505542213681617,1.5094544090157758,1.8753996973321472,0.9756247382458838,0.7645685379116696,1.2951514905987338,1.6844901455990158,1.9334828002009472,0.927115649145227,1.0918110856026342
1980-04-01,0.4321730082853303,1.2024192966801903,0.127766504498128,-0.534332022045092,1.025096648510626,0.8613317678110022,5.151259376160766,0.8959741371471264,0.1049868852343705,0.7017595512866404,0.4668890776773793,2.503729367446872,3.3176815493287215,2.052500420911496,3.636758742087516,0.3067487067862168,3.3727537040610933,0.5405387775281323,1.5666116744398997,0.7504798735884055,0.2825615687346461,-0.2589556906731793,1.4012373127038735,3.2611585588760095,0.9612293107343016,-1.619357466753657,1.912401895476279,3.237692873360043,1.2383927072231238,3.3531324612449342,7.7825127194732335,1.473229591714298,3.0371130985218597,1.400801115610717,0.2301496999800756,1.3814494450916648,-0.0269070363527079,0.4152181899614193,0.9434074965727124,0.5209942393336497,7.132478082193039,5.715844878931925,9.714877766704078,1.6018551073613718,1.0896219017282216,1.487441610956619,1.8068431030443757,0.3137257475133492,1.4925650216678132,0.7343987059842405,1.2121360532369785,0.5475935732008663,0.5700479600631247,-0.3889163871541701,-0.0481347778253427,1.7330392727518351,0.5215135672604898,3.029066086671328,0.8524292431896008,-1.539281290117123,-0.3412972590560947,1.183445764700064,0.5205633827291778,0.993817841460487,0.7168489478612372,1.0061571739871766,1.575597516727134,0.8765578411475516,2.48504090509698,0.967629433053152,0.670990297160623,1.307208156739048,1.0571938925398428,0.430990918560159,0.7207238404953298,0.1355932411138738,1.1227062585809744,2.2032714999882907,0.6346541293928087,2.193042424289615,0.6764404433347249,-0.5743841179284503,-0.4380208492598569,1.6238516499730071,1.0416760864083052,3.749477036612525,0.4959433068666641,2.5337438422618597,1.1173313749298863,5.112934652260792,0.966198195580481,1.3210070518131722,0.6305275326834003,1.128066535914174,2.299137120015682,1.167593050777338,1.133592515133719
1980-05-01,0.478009129918977,0.2983592466888396,0.2914556892849251,-1.3484562469553651,0.6420567808289146,2.978359337406644,5.546105096293985,0.3956483895073859,-0.2100841108833906,1.1587652560626882,0.6484120159969464,2.2888023547968706,1.7153824160388351,-0.4839206943406005,3.509137264747672,0.3058106358820173,-1.3062595033686453,0.537632657495779,1.797224240443196,1.361410616736558,2.0231685773718144,-1.129955525393389,0.9233675946973108,-0.5361943141383607,0.6905761680096489,0.3314920162635015,1.0988960733505415,0.5295687565907148,0.8171747364183357,0.9160501052548398,5.642592154137871,-1.0136934243386353,1.2738955677396913,1.6098469551020678,2.60933692166716,0.6079046076383543,-0.5937939174556428,-0.8321676323482796,3.687045761067021,1.8873942398827117,0.0,4.082230347263883,9.04222172232152,1.016412905236752,3.9565600206335567,-2.065477902506707,0.8230601163119466,0.7411775689260436,1.907614705354721,3.0929261805137997,0.664739233448497,1.3401604536915634,0.6260415785751761,-0.7333203236301156,1.0059965075363997,1.6181222253476513,1.0992674554250126,2.3977251165016256,-0.3720440119233448,4.251652490031466,0.7945558254166762,6.352698028806447,0.5178675478477945,0.2469080380101296,1.0657294473988,1.9824437784953464,-0.0754484064737326,0.5801321556855754,2.356311373515396,1.1782168690938954,-0.1079226280496392,1.6369612812435208,-0.4791576009900211,0.3067173450459037,-0.6484172574460434,-0.4073325387637716,1.0313459136246594,2.0767519532479684,0.5048391033336319,1.5070377298348705,0.3161742197816952,7.862376454834719,2.770740015077644,3.5600331638737437,0.6312789968657917,2.97032110303741,1.8712954156441697,3.4107726509742697,0.9828132577900828,0.5178675478457961,0.956931362561786,0.576158458969056,1.1506244310564906,1.085661302516927,2.2557879562680574,0.7519450697882402,0.8288213553129253
1980-06-01,1.0908429201293313,-0.1988072225386661,0.2361709749331808,0.8381825467606685,0.8497130248659612,5.378238964765991,5.169337767553017,2.051855081969256,2.594852386797153,1.1454915511335262,0.2773002560695126,1.892224365235462,3.532142584455533,0.0,1.7094354552753612,2.711009400947656,0.1459854273877958,0.267746512554412,0.5076153031859931,0.2455422676472363,2.7711995163480605,0.783634832931468,-0.3683245416307823,1.3351333174863589,1.5399430990984175,-0.9142604201306082,0.3895794870738989,0.5267790943659367,0.7095564111565089,0.9453515390762668,5.917363902841499,0.1527106430657898,2.9108116971289233,0.4552359910460435,1.1135972540610384,0.6042314448431174,-0.0812457729193028,0.8321676323482796,1.4970328339732886,1.0146513434985849,0.0,3.922044990391904,4.514606630288487,0.8948478753336708,3.598271787963207,0.2316156212045061,0.4089968820443879,0.5233077161826305,1.156082240834122,1.2127154621361935,1.168609920773589,1.5411533209815698,0.2320533936988944,0.635854428974314,2.0288499633537347,1.9636554276149631,0.6410278360916788,0.5615925215125772,1.374955558317792,-2.0020688730896907,0.7882923703399047,2.7495947501955165,0.6179216365991058,0.0,1.40353181163837,1.7297728590972117,1.342667980360179,1.007202759943393,3.168448392411527,0.8020458605239922,1.0419629121710905,1.4795514283633016,0.0,3.6484303062456647,1.292657137429476,0.8130126083250033,0.5509655803120461,1.178795575204128,1.0020960684328897,3.5680702494911287,0.2643717552377467,0.2127660382445162,5.402227442036889,0.2587323564969157,1.476460665411805,3.9320554535497543,2.635456897141708,3.567083124312287,1.0942370683718838,2.3482447053404076,1.886842043815573,0.5300687697597617,1.7573114872902362,1.0391525737874383,1.731945096143117,0.8236651834184539,0.9167474814953724
1980-07-01,0.4236291766784195,0.7928683755507038,1.172560119243515,-2.7294270760552575,1.3133889872416926,1.45859372160988,5.397441276895165,0.6747013546595682,1.827462025372717,0.6810490527690671,0.3685235053056956,2.005172415296008,-0.7509422022148993,0.1010101095987092,0.843893324435583,0.8875797913968586,2.0217295103308164,0.1336049045210341,1.7566323717898236,1.822668290721241,-0.349523403239621,3.9120634758456063,1.73758372539643,2.6179505581769735,1.4030504592568604,-0.5861845117137499,0.6201355570385925,1.7361547195899885,1.404239215789982,0.8245934283313883,1.0931785883318224,3.104906400411833,-1.237141536768216,2.8360109628816854,0.2212390294015653,0.8995562916109145,1.131477588462082,-0.554008263852146,1.1816873839649356,2.0539194698679264,2.857337244405578,2.531782169519581,4.282698564690834,1.7660738324690506,2.261144639001208,1.092907053225467,0.1359658554739518,0.3280906156418517,0.6444705435505682,0.8003528315873698,1.6342287020677748,1.1173300601245997,0.4217733408534041,1.01868453118672,2.2171808933279635,2.754101576832335,0.1277139381768322,-0.437383368020483,0.9409374184181196,0.6048405535880041,1.059982031075224,1.1215070820170592,9.587003798868,0.8594300731076476,1.039870722089864,1.7530329405089695,4.403664461720114,0.5710222510884932,3.9680002277483695,1.298719552681149,0.9571484018915388,1.069528911677553,0.3835095783943032,2.54605143386053,0.178221398092182,0.9402352678389292,2.404148363253489,2.3167059281534064,2.096685234291007,2.04088589296072,0.8393857657448045,1.6337649289701384,-0.2430134853313781,-0.5830920310832433,2.5599617206949254,2.1052750317275937,0.7068681033967295,5.4654766675959365,0.0,0.9040744652153432,1.8519185726805665,0.9238688647475346,0.2378760160107518,1.1518579420678687,1.5905401694589705,0.7751153118783272,0.826747824861318
1980-08-01,0.6554191780975938,1.469894176642761,0.2507501311931559,1.7282010149147542,1.758969303220681,3.2789822822991255,4.8269798280614395,0.3835095783942144,0.6517082513169292,1.1248747769079248,0.6401007364694955,2.177113377826667,-1.391546805988142,0.3124845040606949,0.8368211042365327,0.1471670611455297,0.0714540945015773,0.1334266399596551,1.7263067423782363,0.3605524506658408,0.5601033016992774,2.5526293338948625,-0.7583837349315559,-0.778214044205372,1.1646108178037462,1.390069644700187,1.3052023431583404,0.4293694874703213,0.9911138303816625,0.2237169652690607,2.801986207778251,5.094806715086864,-1.252619204122496,4.179282553953723,0.3309434890353291,-0.2989538855850959,0.2408027919456712,-0.696888172244825,1.1679096866736405,0.7662921113876342,0.0,2.469262563245256,7.926693587582223,1.1962816819625743,1.6795826473045377,-1.2086478063083383,-0.2721168298133847,0.2501685130366748,0.4983990381016934,1.676122257562751,1.3212413506618503,0.5540180372547887,0.3343578334361385,0.7213303697828799,1.316107038751263,2.0507922360449182,0.382166069589962,-2.780852138951873,5.2697095273447125,1.891544699253489,0.8839836563638848,-1.8762276455572824,1.6651633597106863,0.4877946803705235,0.6872879287761702,3.670611092501552,0.9221409861397412,0.9915095385149008,4.306437646715544,1.211272379772188,0.9480633244133064,0.6981282394612709,1.1417821471326306,3.042850273571762,0.4264398790015278,0.6662249825419408,2.047853134354005,0.1525553308837857,0.0813338800426333,-0.8113629755614582,0.5623436270354443,0.4693620095212791,2.0867530880170904,1.3552966411202405,0.3291281078600327,3.5276674101606176,2.2581945122762903,2.549558137644059,0.7229050015860494,4.49733656427318,0.0,0.5143752900100829,0.6980718401974784,1.3162434449333738,1.5494742764652347,0.9709343891379784,0.8392331171164003
1980-09-01,-0.233577050412892,-0.5853675251459745,0.6241634739399426,-0.1633097804442318,1.3751171612822688,-2.359991534087591,4.143306976569505,0.6676228898741865,1.349092974124222,0.6689008914900096,0.0913373178389242,2.107113082107781,-1.1960843150374156,3.0527643146157413,1.652932707006329,1.3148472843505967,1.699757636155308,0.0,2.29617338867274,0.5384450983874522,0.0580130538390399,0.1218769194128333,1.5710292906365275,2.316705928153273,1.0586190594777278,-2.8565369848459365,1.3636738691954695,-0.1715266286756556,0.8836487383943048,0.6311548587483617,2.865797066185971,2.2701924688352193,2.489760740890712,2.85236728779239,1.4215657654168543,-0.1498127621033074,0.9574541227442612,0.0,0.2898643179900073,1.246289136422596,0.0,5.9189147222811656,7.016559824027402,1.980290754564118,1.3236460625829514,-0.1158748681216348,1.6216639396936294,1.563723701403541,1.05970613719375,1.842512486163583,2.0702992326417036,0.8861784502255166,0.0856699668982052,2.414318450311148,3.4998034783294663,1.1044013128342025,0.4440222969090523,-1.1230665128262984,1.0311900857605585,1.2739025777431578,-0.3305788128999065,1.690181080264841,-1.8051867198121685,0.7272805717478903,1.0221554071538463,1.7610518008635,1.13608574496169,0.4219415549755467,7.528539199626039,1.2667305200765977,0.1676197685638314,0.1544799483323533,-0.4741592572583109,1.771264019150287,0.3186407365871613,-0.132890385005524,1.9331457010943744,0.9859768916289812,1.492866135336568,3.0092402555347064,2.8043010061213014,2.5681945632340275,2.432446331931448,0.1281230156049417,0.7637789453602828,3.745158014981609,3.7879439063268623,2.0532673697425174,0.8368038640962361,0.7619084476442328,2.715099262813059,0.7234333935074666,1.0554404984162602,1.3002985589132263,1.5010110518892117,0.7831256881822402,0.9199504930450076
1980-10-01,0.3268787706883103,-0.0978952598986282,0.9201994946225422,2.1558366585109123,0.6554094547922329,1.3200880430602524,9.057665703983275,1.1342276603936163,1.0000083334750889,0.8849363754388939,-0.1827581370076991,2.8818810358566704,6.66983057326056,-0.7053320777408612,1.6260248615795052,1.1544139746865898,0.7695036228821284,0.1332284396588612,0.7142887512380902,0.6541678676977192,1.603716367193564,2.4068550520520926,1.0615139196511247,0.5076153031861264,0.7985048747633172,-1.056699822901308,0.9734235399405212,1.6177449435705429,1.069508824717058,0.6271962659830876,4.89791549040004,-2.1765156469961022,2.828474482158017,0.6153865574378248,0.0,0.9697949942291118,0.606942092781293,0.4187288037486913,1.721714447800915,0.9646395740950942,3.1198370855861413,3.390132221504305,10.436499398737542,1.681571259505743,2.178593723630119,-0.3484324088427026,0.2677454518894784,2.2451831768969033,0.1404494619927643,2.748095832838704,3.124636244621648,0.9085465282860472,0.7587424593915149,1.715785194247177,1.2975960613192616,1.5033072010829596,0.5680040509410844,-1.5855924332370153,1.117330059812094,-0.880201282791393,0.5503591216978077,1.662088123608374,0.8835212093196043,0.4819387263803154,0.6756782462879585,0.6462861167929379,0.411666561297519,0.2803085220117296,3.780327846685516,1.043487729257908,0.9064875314636732,1.5571469701186058,0.6631952303751909,0.2192182103707196,0.5639775262402669,0.530505222969424,0.8067517169865646,0.8267615676267548,0.5591068877812688,4.2559594330937145,1.4116095094645509,0.757770738923802,-1.9570096194098776,1.2722817927968144,2.892542313770674,4.511457552072606,1.7526837824229702,4.031365337448989,0.9478786545205952,3.174869831457982,1.7699515792411358,0.7887419637210513,1.207989107645746,0.9545011832877924,2.3284630954354095,0.936812978369428,0.936542793430073
1980-11-01,0.0466065166595974,0.8776263059017575,1.0164904132399677,-3.776083554511178,0.6012042156626318,1.1526960586769164,6.460027872211782,1.121507082013817,0.9901070982875736,1.3129335077115112,0.908884999613324,2.594447114787002,-0.2818037293660147,3.211728944062253,2.390570766588061,1.7070115771604124,0.6944472352810038,0.6635940402809126,0.5913677790048144,0.9439875679952524,2.1525937903981776,0.8288975818955935,0.8278192969439768,-2.8243212313393995,1.015894916248916,-0.8071534161355309,0.8902241843014025,0.7572606654027592,0.6747291822329249,0.8058660997821043,10.60050388998679,-0.3282535186619695,3.5228678409336966,1.1521645584343432,1.4016401984392912,0.7396483424503719,1.0989121575619487,-0.139370370705727,2.1112546286796707,1.2192023945853947,0.0,1.1049606365673317,8.962281855360477,2.0629860275661382,1.5637784756884856,-0.5834322267293857,0.1335912621615698,0.2402292571732633,0.9776614177666064,0.558593537304386,1.1999369823920247,2.1474132660063594,0.9260181237158882,0.3213222870229071,6.206447049815845,1.719997583299948,0.9395621889802808,-0.2708360636216378,0.1448226171544053,3.570084880952185,1.3627902379339307,-0.893567049427002,1.7894489872002484,0.1201173759098672,0.671143458798662,0.0495417399285713,1.156227534572274,0.6278360351170242,4.114927320643247,1.1696039763190225,0.6101135236489252,-1.892155658647676,0.282885620047768,0.1823154561515494,-0.0351555640817569,0.2642009462836547,0.6552626285202701,0.4480963435035123,-1.3229296968498172,2.8013135779099585,0.6125378481599775,1.150875850130495,-0.953144627353364,1.3187004275712957,1.259198169742115,1.4586206660050394,0.138107943427812,1.3818804787054884,0.8220904409491414,1.0059526987733047,0.8733744652070996,0.7471211155056778,-0.3594913868182559,0.925278561771936,1.3360324357853226,0.5156710650402907,0.5514789079449134
